"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"47000","5","111920","58","0","2023","A","","Tennessee -- Statewide","Private","NAICS 111920 Cotton farming","State, NAICS 6-digit -- by ownership sector","All establishment sizes",40,211,8945030,1914236,31015,814,42310,"",0.85,1.02,1.08,1.29,2.21,1.05,1.05,"",-1,-2.4,-9,-4.1,259203,3.0,29541,1.6,-7602,-19.7,55,7.2,2859,7.2
"47017","5","111920","78","0","2023","A","N","Carroll County, Tennessee","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",8.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"47033","5","111920","78","0","2023","A","","Crockett County, Tennessee","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,47,1943068,408458,6618,801,41637,"",123.06,184.53,224.72,230.75,384.64,1.23,1.23,"",0,0.0,-2,-4.1,-200147,-9.3,-6835,-1.6,-701,-9.6,-44,-5.2,-2326,-5.3
"47045","5","111920","78","0","2023","A","","Dyer County, Tennessee","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,13,469626,123571,3094,723,37570,"",25.58,12.18,14.09,17.52,46.53,1.20,1.20,"",0,0.0,0,0.0,9411,2.0,-7213,-5.5,-440,-12.5,59,8.9,3054,8.8
"47047","5","111920","78","0","2023","A","","Fayette County, Tennessee","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,11,502432,146907,2277,853,44332,"",17.98,21.24,28.04,40.89,70.91,1.28,1.28,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"47053","5","111920","78","0","2023","A","N","Gibson County, Tennessee","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",8.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"47075","5","111920","78","0","2023","A","N","Haywood County, Tennessee","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",87.81,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"47097","5","111920","78","0","2023","A","","Lauderdale County, Tennessee","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,40,1637255,364653,1900,794,41275,"",74.27,94.33,130.06,149.67,111.71,1.39,1.39,"",0,0.0,-2,-4.8,102551,6.7,-3905,-1.1,-341,-15.2,94,13.4,4879,13.4
"47103","5","111920","78","0","2023","A","N","Lincoln County, Tennessee","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",6.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"47113","5","111920","78","0","2023","A","N","Madison County, Tennessee","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"47167","5","111920","78","0","2023","A","N","Tipton County, Tennessee","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",25.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48000","5","111920","58","0","2023","A","","Texas -- Statewide","Private","NAICS 111920 Cotton farming","State, NAICS 6-digit -- by ownership sector","All establishment sizes",1447,3914,159284746,43314430,265511,783,40694,"",8.17,4.48,4.02,5.73,2.07,0.90,0.90,"",-81,-5.3,-141,-3.5,4553605,2.9,-1119595,-2.5,-83692,-24.0,49,6.7,2536,6.6
"48013","5","111920","78","0","2023","A","N","Atascosa County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",9.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48015","5","111920","78","0","2023","A","N","Austin County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48017","5","111920","78","0","2023","A","","Bailey County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,30,987508,383796,879,624,32466,"",289.60,195.90,216.66,315.42,80.55,1.09,1.09,"",-1,-6.2,-6,-16.7,-120074,-10.8,-62447,-14.0,-506,-36.5,32,5.4,1700,5.5
"48023","5","111920","78","0","2023","A","N","Baylor County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",49.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48025","5","111920","78","0","2023","A","N","Bee County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",24.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48027","5","111920","78","0","2023","A","N","Bell County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48029","5","111920","78","0","2023","A","N","Bexar County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48033","5","111920","78","0","2023","A","","Borden County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,12,526707,138325,317,856,44510,"",171.64,346.00,402.69,406.95,71.92,1.18,1.18,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"48039","5","111920","78","0","2023","A","N","Brazoria County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48041","5","111920","78","0","2023","A","","Brazos County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,81,2441474,907203,2084,581,30204,"",6.29,10.51,9.67,20.15,3.11,0.92,0.92,"",-1,-12.5,-1,-1.2,229900,10.4,-31733,-3.4,-827,-28.4,59,11.3,3068,11.3
"48043","5","111920","78","0","2023","A","N","Brewster County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",10.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48045","5","111920","78","0","2023","A","","Briscoe County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",9,19,603393,231865,870,611,31758,"",521.28,803.29,893.83,1381.89,491.57,1.11,1.11,"",0,0.0,2,11.8,84550,16.3,30870,15.4,-1209,-58.2,38,6.6,1968,6.6
"48051","5","111920","78","0","2023","A","N","Burleson County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",10.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48057","5","111920","78","0","2023","A","","Calhoun County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,12,385763,114462,264,606,31491,"",33.18,14.18,9.01,14.49,1.18,0.62,0.62,"",0,0.0,0,0.0,22254,6.1,1555,1.4,-87,-24.8,27,4.7,1407,4.7
"48061","5","111920","78","0","2023","A","","Cameron County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",31,137,4045949,1352100,12672,567,29461,"",20.25,13.89,15.43,18.50,11.94,1.11,1.11,"",-4,-11.4,-12,-8.1,-127672,-3.1,-60776,-4.3,-5650,-30.8,28,5.2,1434,5.1
"48065","5","111920","78","0","2023","A","","Carson County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,20,1121384,220743,2663,1056,54925,"",98.25,48.79,45.46,62.09,76.87,0.91,0.91,"",0,0.0,0,0.0,126202,12.7,-20219,-8.4,-954,-26.4,107,11.3,5577,11.3
"48069","5","111920","78","0","2023","A","N","Castro County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",96.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48075","5","111920","78","0","2023","A","","Childress County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,24,851882,258784,971,671,34889,"",212.37,132.93,147.00,231.85,76.19,1.09,1.09,"",-1,-8.3,-1,-4.0,3114,0.4,-16980,-6.2,-488,-33.4,18,2.8,938,2.8
"48079","5","111920","78","0","2023","A","N","Cochran County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",30,0,0,0,0,0,0,"N",1099.57,0,0,0,0,0,0,"N",-2,-6.2,0,0,0,0,0,0,0,0,0,0,0,0
"48087","5","111920","78","0","2023","A","","Collingsworth County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,16,499198,188651,433,591,30720,"",260.64,304.20,302.24,517.68,153.17,0.98,0.98,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48089","5","111920","78","0","2023","A","N","Colorado County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",7.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48095","5","111920","78","0","2023","A","N","Concho County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",201.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48101","5","111920","78","0","2023","A","N","Cottle County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",53.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48107","5","111920","78","0","2023","A","N","Crosby County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",40,0,0,0,0,0,0,"N",1008.92,0,0,0,0,0,0,"N",-2,-4.8,0,0,0,0,0,0,0,0,0,0,0,0
"48109","5","111920","78","0","2023","A","N","Culberson County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",86.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48111","5","111920","78","0","2023","A","","Dallam County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,29,1440538,290567,1113,950,49390,"",45.99,98.48,138.76,106.96,57.86,1.40,1.40,"",0,0.0,10,52.6,562116,64.0,5667,2.0,-1384,-55.4,41,4.5,2121,4.5
"48113","5","111920","78","0","2023","A","N","Dallas County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48115","5","111920","78","0","2023","A","","Dawson County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",102,221,9805457,2416023,21232,855,44452,"",958.98,835.49,1101.90,1210.09,841.32,1.32,1.32,"",-5,-4.7,-2,-0.9,465771,5.0,-105285,-4.2,-4288,-16.8,51,6.3,2633,6.3
"48117","5","111920","78","0","2023","A","N","Deaf Smith County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",28.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48119","5","111920","78","0","2023","A","N","Delta County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",81.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48121","5","111920","78","0","2023","A","N","Denton County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48125","5","111920","78","0","2023","A","N","Dickens County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",146.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48129","5","111920","78","0","2023","A","","Donley County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,6,162702,78824,235,514,26746,"",112.60,104.34,112.26,248.90,76.08,1.06,1.06,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48135","5","111920","78","0","2023","A","N","Ector County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48139","5","111920","78","0","2023","A","N","Ellis County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48141","5","111920","78","0","2023","A","","El Paso County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,139,4690363,1444389,12426,649,33764,"",4.73,6.69,7.43,9.38,5.95,1.11,1.11,"",0,0.0,-1,-0.7,81363,1.8,80899,5.9,-5554,-30.9,16,2.5,823,2.5
"48151","5","111920","78","0","2023","A","","Fisher County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",14,40,1632740,435232,1216,777,40398,"",556.62,748.70,896.55,1088.15,472.62,1.18,1.19,"",-2,-12.5,-4,-9.1,-53091,-3.1,-26050,-5.6,-633,-34.2,40,5.4,2084,5.4
"48153","5","111920","78","0","2023","A","","Floyd County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",41,97,3810231,1019373,14298,755,39281,"",772.49,1041.39,1442.06,1729.10,1811.78,1.38,1.38,"",-2,-4.7,-4,-4.0,149543,4.1,-16353,-1.6,-2631,-15.5,55,7.9,2856,7.8
"48157","5","111920","78","0","2023","A","","Fort Bend County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,17,661822,177201,1503,749,38931,"",2.08,1.10,1.15,1.44,0.74,1.04,1.04,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48165","5","111920","78","0","2023","A","","Gaines County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",77,224,11471376,2740383,11394,986,51288,"",515.33,518.44,682.62,728.57,196.53,1.32,1.32,"",-10,-11.5,-10,-4.3,267199,2.4,-45780,-1.6,-3077,-21.3,64,6.9,3339,7.0
"48169","5","111920","78","0","2023","A","","Garza County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,26,956862,298152,1750,705,36685,"",288.30,245.97,285.62,309.80,99.70,1.16,1.16,"",-1,-8.3,0,0.0,27010,2.9,-5035,-1.7,-307,-14.9,28,4.1,1486,4.2
"48173","5","111920","78","0","2023","A","","Glasscock County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",50,72,2443412,823020,1893,657,34174,"",1724.81,1668.15,1323.66,2713.33,298.21,0.80,0.80,"",-5,-9.1,1,1.4,143835,6.3,28430,3.6,-569,-23.1,30,4.8,1594,4.9
"48179","5","111920","78","0","2023","A","N","Gray County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",16.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48187","5","111920","78","0","2023","A","N","Guadalupe County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",3.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48189","5","111920","78","0","2023","A","","Hale County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",80,165,5880580,1768584,14556,685,35640,"",434.90,236.81,286.51,332.79,210.84,1.21,1.21,"",-3,-3.6,-11,-6.2,-181327,-3.0,-179640,-9.2,-1467,-9.2,23,3.5,1197,3.5
"48191","5","111920","78","0","2023","A","","Hall County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,43,1842246,455471,5735,827,43010,"",458.57,859.19,1639.18,1384.27,2084.88,1.91,1.92,"",0,0.0,0,0.0,86803,4.9,-10497,-2.3,-543,-8.6,48,6.2,2500,6.2
"48195","5","111920","78","0","2023","A","N","Hansford County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",40.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48197","5","111920","78","0","2023","A","N","Hardeman County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",35.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","111920","78","0","2023","A","N","Harris County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48205","5","111920","78","0","2023","A","N","Hartley County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",28.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48207","5","111920","78","0","2023","A","","Haskell County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,23,754974,254061,3876,645,33554,"",246.92,228.18,310.65,377.70,642.73,1.39,1.39,"",1,10.0,1,4.5,70610,10.3,-15465,-5.7,1747,82.1,40,6.6,2089,6.6
"48209","5","111920","78","0","2023","A","N","Hays County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48211","5","111920","78","0","2023","A","N","Hemphill County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",23.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48215","5","111920","78","0","2023","A","","Hidalgo County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",26,121,3477585,1296868,15771,554,28800,"",8.72,6.61,7.27,9.52,8.98,1.10,1.10,"",1,4.0,-13,-9.7,-153435,-4.2,-156631,-10.8,-2153,-12.0,33,6.3,1703,6.3
"48217","5","111920","78","0","2023","A","","Hill County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,9,460028,109208,254,939,48853,"",40.44,12.61,19.38,19.07,3.56,1.47,1.47,"",0,0.0,-2,-18.2,22978,5.3,-1160,-1.1,-87,-25.5,175,22.9,9121,23.0
"48219","5","111920","78","0","2023","A","","Hockley County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",88,180,8500522,2093188,10877,906,47138,"",659.51,311.80,365.55,481.86,126.07,1.17,1.17,"",-1,-1.1,-13,-6.7,-177040,-2.0,-69770,-3.2,-2751,-20.2,42,4.9,2196,4.9
"48227","5","111920","78","0","2023","A","","Howard County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",38,90,5087344,1038814,7385,1093,56842,"",189.86,111.99,164.13,170.45,73.83,1.47,1.47,"",-2,-5.0,-4,-4.3,1262598,33.0,941,0.1,-1655,-18.3,306,38.9,15936,39.0
"48229","5","111920","78","0","2023","A","","Hudspeth County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,38,1144310,387831,892,575,29917,"",272.76,459.55,303.94,840.37,106.78,0.66,0.66,"",0,0.0,-1,-2.6,103299,9.9,-32268,-7.7,-412,-31.6,62,12.1,3224,12.1
"48231","5","111920","78","0","2023","A","N","Hunt County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.61,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"48239","5","111920","78","0","2023","A","","Jackson County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,24,961000,253759,2036,786,40894,"",87.90,65.80,77.56,85.18,44.94,1.20,1.20,"",0,0.0,0,0.0,92284,10.6,-16794,-6.2,767,60.4,78,11.0,4058,11.0
"48249","5","111920","78","0","2023","A","","Jim Wells County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,14,637598,203844,471,897,46654,"",16.21,14.30,21.92,26.64,3.22,1.57,1.57,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48253","5","111920","78","0","2023","A","N","Jones County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",109.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48269","5","111920","78","0","2023","A","N","King County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",156.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48273","5","111920","78","0","2023","A","N","Kleberg County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",7.38,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"48275","5","111920","78","0","2023","A","N","Knox County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",211.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48277","5","111920","78","0","2023","A","N","Lamar County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48279","5","111920","78","0","2023","A","","Lamb County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",65,127,4946319,1330802,6937,750,39024,"",736.58,502.53,621.80,571.39,330.15,1.24,1.24,"",-4,-5.8,-14,-9.9,-310178,-5.9,-169512,-11.3,-4924,-41.5,34,4.7,1810,4.9
"48283","5","111920","78","0","2023","A","N","La Salle County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",24.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48293","5","111920","78","0","2023","A","N","Limestone County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",11.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48303","5","111920","78","0","2023","A","","Lubbock County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",88,254,10055194,2863136,14077,760,39523,"",49.53,26.59,31.75,40.63,16.30,1.19,1.19,"",-9,-9.3,-16,-5.9,60625,0.6,-36874,-1.3,-9340,-39.9,49,6.9,2563,6.9
"48305","5","111920","78","0","2023","A","","Lynn County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",47,115,4379981,1181848,5819,733,38114,"",1108.04,1257.00,1310.79,2296.03,821.78,1.04,1.04,"",-6,-11.3,-7,-5.7,-48063,-1.1,-58872,-4.7,-5351,-47.9,32,4.6,1669,4.6
"48309","5","111920","78","0","2023","A","N","McLennan County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48311","5","111920","78","0","2023","A","N","McMullen County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",56.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"48317","5","111920","78","0","2023","A","N","Martin County, Texas","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",37,0,0,0,0,0,0,"N",771.49,0,0,0,0,0,0,"N",-2,-5.1,0,0,0,0,0,0,0,0,0,0,0,0
